Country,ISO2,ISO3,Indicator,Source,Model,Scenario,Damage,Percentile,Damage_Reference,Percentile_Reference,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,5,High,95,0,-0.079897839,-0.177290381,-0.295105465,-0.419548237,-0.543062877,-0.635802595,-0.713760907,-0.765125731,-0.791558773,-0.819974958,-0.840859304,-0.852676475,-0.831115295,-0.786354768,-0.724736561,-0.657622784,-0.602848342,-0.533164499,-0.460318536,-0.391349326,-0.304196274,-0.219470965,-0.149925166,-0.055184383,0.059511589,0.175089698,0.289790333,0.407234218,0.498631463,0.560683426,0.639489023,0.716360805,0.795604662,0.868639736,0.945524827,1.035916623,1.130770538,1.248925459,1.37760195,1.520026469,1.665979214,1.793095442,1.924020229,2.062399712,2.201579561,2.338899454,2.491875545,2.645692189,2.788942492,2.931054519,3.07865918,3.208056423,3.35016637,3.485363027,3.60603825,3.717490247,3.838738745,3.97856814,4.116840079,4.253926247,4.393833202,4.518578991,4.645699339,4.762037743,4.877345456,5.001521651,5.136296959,5.277922395,5.410951056,5.539986841,5.669117072,5.796891462,5.924014673,6.050895416,6.177892266,6.305359701,6.433653831,6.563130747,6.694057286,6.826795159
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,50,High,95,0,-0.090253235,-0.203447978,-0.337450563,-0.483080462,-0.621625952,-0.724824869,-0.815136721,-0.8756411,-0.906964723,-0.940474057,-0.968009222,-0.9887311,-0.976100047,-0.935736068,-0.879894119,-0.819297801,-0.770977079,-0.705419055,-0.635535977,-0.567064461,-0.479842823,-0.395013079,-0.32163433,-0.223433564,-0.107469951,0.00639672,0.118958891,0.234644858,0.322884954,0.382704732,0.463924962,0.543386064,0.622608121,0.698070747,0.77484353,0.863455795,0.956302704,1.071310181,1.19640973,1.337061588,1.482936527,1.609675803,1.741441758,1.884131532,2.026821482,2.164198554,2.31609645,2.469982082,2.613982694,2.759223437,2.910763831,3.042397105,3.186184021,3.323898778,3.445491175,3.556510919,3.677681305,3.819383812,3.961856086,4.103326815,4.243368138,4.366921201,4.494446164,4.610526669,4.721479026,4.84048443,4.973629667,5.114318871,5.243971252,5.369199732,5.495304002,5.619967004,5.743831114,5.867380246,5.990998571,6.114975262,6.239689657,6.365518312,6.49278873,6.62179226
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,MESSAGEix-GLOBIOM,Net Zero 2050,Median,95,High,95,0,-0.105435695,-0.242988799,-0.384471807,-0.532401824,-0.687831527,-0.812963815,-0.925919634,-1.00180077,-1.059430758,-1.119020691,-1.149881888,-1.164598601,-1.149396011,-1.120021348,-1.073888777,-1.015059223,-0.966229346,-0.906535411,-0.844098046,-0.784748069,-0.710845713,-0.632246203,-0.567067378,-0.482421036,-0.375770804,-0.274238852,-0.177710017,-0.071000435,0.021042295,0.088095177,0.170192783,0.241891998,0.30943504,0.374277517,0.445797392,0.537320566,0.639999772,0.765382087,0.897359325,1.030727277,1.166956298,1.296414543,1.434817905,1.575752928,1.717095999,1.858170771,2.01393695,2.166719452,2.302350869,2.430874154,2.565469623,2.689309133,2.826482683,2.956479953,3.074626866,3.181751939,3.29591757,3.428046549,3.556463401,3.684555649,3.81857217,3.933568574,4.047012428,4.152236134,4.262706148,4.383444045,4.511505562,4.647018732,4.776926392,4.903576148,5.030084653,5.155297272,5.279698389,5.403803399,5.527937862,5.652468116,5.777760141,5.904135111,6.03195373,6.161497151
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,High,5,High,95,0,0.013687904,0.034344785,0.05369153,0.064639257,0.083577637,0.12845567,0.156305088,0.199751369,0.252976119,0.277332195,0.278348715,0.273321798,0.285329357,0.312200142,0.364117386,0.42556964,0.471124178,0.541971972,0.619261429,0.678360007,0.760437298,0.853294901,0.935556412,1.038882009,1.156362288,1.276325158,1.399780768,1.533433994,1.651683553,1.74466045,1.851131475,1.946660168,2.043046512,2.148902971,2.258087401,2.368924939,2.471819724,2.589965304,2.702911252,2.814335103,2.930938177,3.031718865,3.133035987,3.22445092,3.311537974,3.406150127,3.521976738,3.636771442,3.740061827,3.843487519,3.965032563,4.072031707,4.180047505,4.282873412,4.381196371,4.468356437,4.558679003,4.659155698,4.759802675,4.870883347,4.990858652,5.09670407,5.209474944,5.316597886,5.421487895,5.526933079,5.637248078,5.754999347,5.859354285,5.963222636,6.07330109,6.184941816,6.298165733,6.412592845,6.52766758,6.642877338,6.757749081,6.871844685,6.984755329,7.096095166
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,High,50,High,95,0,-0.003626495,-0.010905925,-0.019365794,-0.034418483,-0.041863381,-0.018666122,-0.003318232,0.031574807,0.075953122,0.088344477,0.075869031,0.046049155,0.034196689,0.047220524,0.081315157,0.118416887,0.139314313,0.195224625,0.262636005,0.318579642,0.400724374,0.490198442,0.569656501,0.672503231,0.782087386,0.895074893,1.012949537,1.139275619,1.242829712,1.327514624,1.431118622,1.52643621,1.621410387,1.726207011,1.834183844,1.943752158,2.03918119,2.147869966,2.250914665,2.357278325,2.468131529,2.563300778,2.663898554,2.752880067,2.838979163,2.93161194,3.042765346,3.154007299,3.257263985,3.358806489,3.480314486,3.587192633,3.694992727,3.795535089,3.892812287,3.979819588,4.06801031,4.165076275,4.26469329,4.375679006,4.491102101,4.593624732,4.706053394,4.812749625,4.907899183,5.005361863,5.113325794,5.230707338,5.329645616,5.428072085,5.53454539,5.642683781,5.752525285,5.863686619,5.975610056,6.087780833,6.199723755,6.310998549,6.421194277,6.529923028
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,5,High,95,0,0.042119453,0.095800274,0.150319951,0.195416319,0.238429488,0.298161074,0.342832584,0.402087779,0.467466503,0.506991761,0.525128811,0.53785176,0.571083871,0.616622208,0.684958662,0.764737668,0.830229886,0.914825012,0.998940016,1.072952269,1.167410143,1.267740059,1.359388726,1.470060439,1.593375496,1.719720247,1.84783303,1.983998989,2.104208677,2.203303764,2.318724351,2.422075658,2.522959564,2.635004878,2.748791781,2.863989787,2.975155331,3.09936988,3.219137665,3.340001135,3.462060024,3.564094174,3.668755546,3.772198283,3.86829157,3.965967736,4.086713057,4.207793157,4.316650953,4.434024099,4.568070753,4.684107117,4.799348008,4.914174871,5.021383579,5.114799366,5.209740302,5.31729537,5.429722385,5.552081257,5.679351241,5.790984442,5.909578756,6.022079003,6.13367032,6.244494287,6.362038462,6.486488754,6.598679104,6.707791374,6.821655575,6.936877645,7.053510577,7.171184371,7.289351245,7.407505804,7.525181686,7.641946945,7.757398469,7.871155658
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,50,High,95,0,0.034131321,0.074740466,0.11537419,0.147634518,0.177280212,0.226140778,0.264169647,0.319002047,0.379909423,0.413555712,0.424871078,0.425999311,0.446734682,0.485043047,0.544898259,0.612439697,0.665304794,0.742033255,0.820945245,0.888417616,0.977203752,1.072059918,1.16015544,1.269063317,1.388460403,1.510959911,1.635519194,1.767726414,1.880749682,1.97265395,2.087272022,2.191460083,2.291094889,2.402083971,2.514741711,2.629404679,2.737668569,2.856932933,2.97164683,3.090628196,3.210007641,3.309091065,3.413167737,3.52041623,3.619877475,3.71676832,3.835083876,3.957173725,4.06836152,4.190157126,4.329794726,4.448318047,4.563456527,4.681139623,4.791042836,4.884761908,4.978480157,5.087742343,5.207118478,5.335779162,5.463063385,5.57394038,5.693737934,5.807506092,5.915819012,6.02208411,6.139722698,6.265517967,6.375786867,6.482143851,6.594189175,6.707646883,6.82257933,6.93861454,7.055203265,7.171838662,7.288052951,7.403412794,7.517513722,7.629973821
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Below 2°C,Median,95,High,95,0,0.013047746,0.035603999,0.072990578,0.102213533,0.129269472,0.172584785,0.198860717,0.241331311,0.280676236,0.293132712,0.293307876,0.290090745,0.311876473,0.338750047,0.380746343,0.439859034,0.49341542,0.561612971,0.624688863,0.677989501,0.746280292,0.823872368,0.895360146,0.982222633,1.085517258,1.185959448,1.283192788,1.39972567,1.513397946,1.608571017,1.719937982,1.813817394,1.899986721,1.998625727,2.103167701,2.216138736,2.331723311,2.459927461,2.580763543,2.690197557,2.801557499,2.905040976,3.015273383,3.115484368,3.208709408,3.311024836,3.439568896,3.5652209,3.668195076,3.76638447,3.878693574,3.983144732,4.093485418,4.207150863,4.314262377,4.405340502,4.494080357,4.592140938,4.689116691,4.795737656,4.915873291,5.017081939,5.11906193,5.219828506,5.332328594,5.444661658,5.554693045,5.669793445,5.777329006,5.886996472,6.001951152,6.117274293,6.233826302,6.351250963,6.469015075,6.586626749,6.703632148,6.819610961,6.934170911,7.046941533
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,5,High,95,0,0.015504362,0.041827033,0.072652165,0.105475947,0.156171729,0.24234847,0.312013354,0.371459998,0.392949421,0.320504816,0.148941599,-0.089329107,-0.324292022,-0.544529034,-0.727726444,-0.859016342,-0.955391645,-0.980801018,-0.955132499,-0.905672689,-0.796028146,-0.648354512,-0.499506638,-0.332018297,-0.164713154,-0.017059562,0.112259489,0.238045436,0.340292379,0.415708444,0.5073934,0.593255587,0.684903247,0.789207671,0.901378415,1.018815672,1.13520804,1.270585628,1.402584985,1.532046805,1.667465544,1.78654976,1.906879855,2.014706152,2.116139672,2.220827628,2.349264501,2.47642539,2.596871427,2.724449514,2.878920488,3.025958037,3.178046497,3.326746677,3.47085896,3.601776114,3.732794208,3.86995549,4.004044702,4.143899928,4.289123027,4.416014057,4.547412595,4.67213406,4.796591256,4.922118291,5.05088394,5.18677224,5.30890819,5.429165373,5.553066315,5.675848808,5.798333342,5.920700682,6.042935361,6.165041951,6.287042421,6.408973796,6.530886167,6.652841084
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,High,50,High,95,0,0.001112191,0.00158726,0.003896985,0.012417052,0.042845107,0.110409706,0.158699009,0.201010383,0.212978119,0.13126942,-0.056555518,-0.317000527,-0.584267202,-0.82956108,-1.032553133,-1.187703208,-1.315703334,-1.36615868,-1.358571416,-1.316560366,-1.206904179,-1.060720019,-0.915227029,-0.749426375,-0.584240771,-0.440134431,-0.312972363,-0.194612876,-0.102248448,-0.031166081,0.058370363,0.144372555,0.234828484,0.338486902,0.450700047,0.567373072,0.676407685,0.800673328,0.921709665,1.046001805,1.177733988,1.294458637,1.414401987,1.519945877,1.6207947,1.725535349,1.850312805,1.974963898,2.095135754,2.220544434,2.374912786,2.52167809,2.673557456,2.821023675,2.964085128,3.094476594,3.224731747,3.359144028,3.492083126,3.631590528,3.773193068,3.897869714,4.02892163,4.153269876,4.268231741,4.386371827,4.51437329,4.64978986,4.765716949,4.879750119,4.999534286,5.118306271,5.237014681,5.355822599,5.47469921,5.593634769,5.712637884,5.831733104,5.950958864,6.070365816
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,5,High,95,0,0.042934113,0.101124193,0.166802924,0.233531988,0.310117734,0.41501342,0.502919984,0.581210633,0.620482177,0.571367722,0.427912367,0.22303651,0.01655731,-0.178745314,-0.336164378,-0.443170273,-0.518493797,-0.529530324,-0.49803139,-0.436530871,-0.315065109,-0.158455413,0.002695886,0.179962578,0.353390325,0.505450113,0.639009766,0.767716199,0.873925728,0.957498508,1.061357306,1.158273429,1.256704248,1.370988886,1.490940162,1.615000019,1.738401686,1.877534772,2.014423568,2.154579799,2.297098557,2.421247955,2.546855085,2.668934565,2.781549177,2.891207697,3.022939642,3.159109079,3.287446619,3.430870469,3.600203217,3.758038099,3.919522744,4.083408572,4.239053025,4.377414487,4.513816637,4.659825735,4.806139184,4.956658083,5.108330871,5.242046104,5.380434039,5.511571634,5.642215601,5.771926812,5.907947218,6.0508066,6.180531333,6.305484571,6.432451982,6.55822541,6.683563187,6.808657298,6.933501091,7.058107456,7.182506215,7.306741813,7.430871351,7.554963012
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,50,High,95,0,0.036120084,0.082446711,0.133993805,0.18855287,0.25491963,0.350543066,0.428036054,0.497471083,0.531711343,0.477946295,0.32656459,0.110494956,-0.112145643,-0.320783587,-0.488270054,-0.607506663,-0.698703522,-0.725045907,-0.704536543,-0.647583203,-0.529487153,-0.378742529,-0.21970828,-0.043892939,0.127105785,0.277322995,0.409202307,0.53316942,0.631236069,0.709138717,0.813715334,0.913383697,1.011637213,1.124794807,1.244807765,1.370540178,1.49186213,1.625222842,1.756379097,1.895307646,2.036490068,2.158368742,2.28318391,2.408385048,2.524081536,2.634376211,2.764860737,2.900648008,3.030324646,3.179000848,3.354648029,3.516214079,3.679192763,3.845566561,4.002733113,4.141064179,4.277188687,4.426066072,4.579985724,4.73807087,4.891322853,5.024882759,5.163958735,5.295108234,5.421874874,5.549614438,5.688331663,5.833584983,5.961531289,6.083395824,6.208339551,6.332129077,6.455602129,6.578941863,6.702133872,6.825183809,6.948114745,7.070964822,7.193785256,7.316638727
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Delayed transition,Median,95,High,95,0,0.015998379,0.047450688,0.097752017,0.149118089,0.211923301,0.298192994,0.365010893,0.422156487,0.433320202,0.3587428,0.198379103,-0.021499112,-0.248005519,-0.47323011,-0.661638444,-0.791508546,-0.885513186,-0.921507495,-0.919741854,-0.883929763,-0.785260482,-0.648519181,-0.511406251,-0.358948573,-0.203465792,-0.072256274,0.035619479,0.143411429,0.239073815,0.3172928,0.418548843,0.508219623,0.594867628,0.699480559,0.813968339,0.93726116,1.063957776,1.205666518,1.343962963,1.473777315,1.607031858,1.733300056,1.866284043,1.987095554,2.096331139,2.211501004,2.350397065,2.488760629,2.611524097,2.738152292,2.887865695,3.036451644,3.195113449,3.357974981,3.515398881,3.653031502,3.784188614,3.92229561,4.054176172,4.190653869,4.336151383,4.459121357,4.581010315,4.700925372,4.832470778,4.967153485,5.101652641,5.239243471,5.367313449,5.492607341,5.618721442,5.743400425,5.867567336,5.991372575,6.114817441,6.237922043,6.360722758,6.483269975,6.605626187,6.727864458
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,5,High,95,0,-0.064289822,-0.142969983,-0.230395825,-0.317995499,-0.379885884,-0.391082411,-0.390469863,-0.355927244,-0.302367554,-0.270568035,-0.268737673,-0.292717835,-0.297957209,-0.286530148,-0.259991882,-0.22902055,-0.204834512,-0.154615226,-0.086327169,-0.01677581,0.09643592,0.239876973,0.382160431,0.545110049,0.718674618,0.885650735,1.037744332,1.18450103,1.306982866,1.397189535,1.496909486,1.586581831,1.68344789,1.799427466,1.931212378,2.079610723,2.235424583,2.410883934,2.577671278,2.730176142,2.873028497,2.987826472,3.097584562,3.194561534,3.287196917,3.390549386,3.522043659,3.650414547,3.764815819,3.878338536,4.006574046,4.117542593,4.226861746,4.328829437,4.423742771,4.50544407,4.591442725,4.690946011,4.796845617,4.92175007,5.067780382,5.207509202,5.358845328,5.50756649,5.658921931,5.807745794,5.955677191,6.106295479,6.243608692,6.374945315,6.502792645,6.625333204,6.744432303,6.861412373,6.97733608,7.093224765,7.210059437,7.328784884,7.450316441,7.57554903
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,High,50,High,95,0,-0.084645462,-0.19247381,-0.30742236,-0.425030371,-0.513249264,-0.541707567,-0.549990799,-0.526352494,-0.48336871,-0.467511996,-0.480374045,-0.518136824,-0.537777662,-0.539435766,-0.531364416,-0.517589951,-0.518123506,-0.48329719,-0.4173461,-0.349211241,-0.235837374,-0.092685238,0.048717994,0.211385429,0.380841486,0.542176821,0.691715041,0.835366123,0.949093335,1.035017347,1.132612253,1.222751898,1.318846814,1.432348526,1.563715723,1.711350322,1.862510539,2.031419965,2.190252821,2.338088095,2.479552597,2.5936691,2.703342433,2.798405769,2.890186237,2.99243257,3.116902798,3.241383703,3.355558693,3.467158853,3.595177533,3.70595646,3.81507292,3.914872792,4.009421483,4.091205946,4.175777867,4.272911904,4.377954622,4.502528211,4.645957783,4.783609794,4.934539555,5.082710982,5.22973574,5.374621895,5.522038997,5.672128466,5.803044844,5.928122627,6.053639126,6.173650173,6.29035968,6.405076377,6.51885092,6.632693257,6.747573582,6.864426416,6.984157317,7.107651866
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,5,High,95,0,-0.03531398,-0.080446712,-0.132365521,-0.186955859,-0.225361841,-0.220507811,-0.205158194,-0.158095839,-0.096456019,-0.057636228,-0.045644132,-0.051402832,-0.040903733,-0.019912989,0.01579978,0.057538252,0.090197036,0.149300185,0.222684747,0.30576099,0.432635636,0.586229681,0.74071118,0.913446127,1.091788859,1.260246808,1.41428184,1.56289625,1.686578709,1.782479722,1.891977617,1.992941544,2.097934225,2.221719734,2.359480617,2.51310479,2.674132357,2.852305966,3.022785791,3.184099876,3.332932362,3.452762675,3.568059418,3.676826981,3.778641104,3.886005944,4.019907717,4.154784977,4.275647576,4.401650278,4.541636095,4.661525072,4.777966797,4.890598688,4.993553469,5.081079786,5.171796984,5.27916443,5.396061203,5.530788942,5.682738481,5.82820947,5.985892805,6.140812219,6.29702929,6.450758556,6.606619047,6.764929395,6.907495359,7.040466157,7.169369875,7.292924221,7.412997165,7.530920833,7.647765843,7.764561138,7.882294984,8.001919118,8.124355566,8.250505742
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,50,High,95,0,-0.044519126,-0.103562125,-0.169231927,-0.238387907,-0.290001644,-0.293872035,-0.283235038,-0.241389971,-0.18506004,-0.153376037,-0.149075084,-0.161743588,-0.158649637,-0.144358936,-0.117405562,-0.084547848,-0.063778032,-0.011945764,0.059033745,0.139876901,0.265316011,0.416504236,0.569428768,0.741430341,0.916900871,1.081686844,1.233500777,1.380278002,1.499645181,1.592180326,1.703944813,1.806473736,1.909301649,2.033691141,2.173604641,2.329138285,2.489338057,2.664179692,2.830772235,2.991984074,3.141766195,3.261394676,3.376062213,3.486432655,3.589580189,3.695491674,3.825915795,3.959030177,4.080307559,4.209788633,4.355010282,4.478628474,4.597054483,4.714459796,4.822669535,4.912642856,5.002678945,5.110424808,5.23137206,5.370436106,5.522994682,5.668576899,5.827425215,5.98337436,6.138306341,6.292144269,6.450899707,6.610095094,6.749511532,6.879807141,7.007685832,7.130065441,7.249030433,7.365906939,7.481760278,7.597614366,7.71445271,7.833222532,7.954841566,8.080207135
"Netherlands, The",NL,NLD,Potential National Income Benefit from Avoided Chronic Climate Damages,,REMIND-MAgPIE,Divergent Net Zero,Median,95,High,95,0,-0.066046026,-0.143976775,-0.214047655,-0.286148299,-0.338508585,-0.34760059,-0.349672214,-0.321423122,-0.289234633,-0.28244732,-0.289777597,-0.305251176,-0.303300865,-0.29892477,-0.282611368,-0.255444906,-0.23212913,-0.183017841,-0.12401971,-0.056028071,0.053247321,0.190599709,0.330959558,0.485836216,0.64948543,0.797134386,0.928777589,1.066401125,1.188369055,1.283983242,1.392135033,1.484001531,1.575957995,1.690581146,1.82301541,1.977052479,2.142783436,2.324972064,2.497601529,2.653635599,2.800218767,2.926841896,3.05238046,3.164022781,3.267201273,3.380823441,3.52144465,3.658339983,3.773110844,3.884205174,4.007569977,4.118431037,4.231271858,4.343517382,4.449737898,4.539380574,4.625609913,4.724715904,4.828570118,4.950884814,5.098726588,5.237960644,5.384322375,5.532325203,5.68938234,5.845910768,6.001778415,6.15946154,6.303710889,6.438555509,6.568432722,6.692860868,6.813663946,6.932316906,7.049885659,7.167394621,7.285827716,7.406132505,7.529226965,7.65600855
