Country,Time,Balance,Product,Value,Unit
Netherlands,April 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",2180.987,GWh
Netherlands,April 2012,Net Electricity Production,Oil and Petroleum Products,80.696,GWh
Netherlands,April 2012,Net Electricity Production,Natural Gas,4307.918,GWh
Netherlands,April 2012,Net Electricity Production,Combustible Renewables,636.184,GWh
Netherlands,April 2012,Net Electricity Production,Other Combustible Non-Renewables,155.068,GWh
Netherlands,April 2012,Net Electricity Production,Hydro,7.878,GWh
Netherlands,April 2012,Net Electricity Production,Wind,384.818,GWh
Netherlands,April 2012,Net Electricity Production,Solar,22.657,GWh
Netherlands,April 2012,Net Electricity Production,Geothermal,0,GWh
Netherlands,April 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1051.537,GWh
Belgium,March 2012,Net Electricity Production,Nuclear,3139.31,GWh
Belgium,March 2012,Net Electricity Production,Total Combustible Fuels,2827.465,GWh
Belgium,March 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",516.601,GWh
Belgium,March 2012,Net Electricity Production,Oil and Petroleum Products,49.246,GWh
Belgium,March 2012,Net Electricity Production,Natural Gas,1791.908,GWh
Belgium,March 2012,Net Electricity Production,Combustible Renewables,375.97,GWh
Belgium,March 2012,Net Electricity Production,Other Combustible Non-Renewables,93.74,GWh
Belgium,March 2012,Net Electricity Production,Hydro,136.993,GWh
Belgium,March 2012,Net Electricity Production,Wind,137.847,GWh
Belgium,March 2012,Net Electricity Production,Solar,229.087,GWh
Belgium,March 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",879.897,GWh
Luxembourg,March 2012,Net Electricity Production,Nuclear,0,GWh
Luxembourg,March 2012,Net Electricity Production,Total Combustible Fuels,247.504,GWh
Luxembourg,March 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,March 2012,Net Electricity Production,Oil and Petroleum Products,0.049,GWh
Luxembourg,March 2012,Net Electricity Production,Natural Gas,232.498,GWh
Luxembourg,March 2012,Net Electricity Production,Combustible Renewables,9.154,GWh
Luxembourg,March 2012,Net Electricity Production,Other Combustible Non-Renewables,5.803,GWh
Luxembourg,March 2012,Net Electricity Production,Hydro,116.081,GWh
Luxembourg,March 2012,Net Electricity Production,Wind,4.132,GWh
Luxembourg,March 2012,Net Electricity Production,Solar,3.611,GWh
Luxembourg,March 2012,Net Electricity Production,Geothermal,0,GWh
Luxembourg,March 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",132.978,GWh
Netherlands,March 2012,Net Electricity Production,Nuclear,361.903,GWh
Netherlands,March 2012,Net Electricity Production,Total Combustible Fuels,8055.579,GWh
Netherlands,March 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",2433.024,GWh
Netherlands,March 2012,Net Electricity Production,Oil and Petroleum Products,103.431,GWh
Netherlands,March 2012,Net Electricity Production,Natural Gas,4752.276,GWh
Netherlands,March 2012,Net Electricity Production,Combustible Renewables,616.563,GWh
Netherlands,March 2012,Net Electricity Production,Other Combustible Non-Renewables,150.286,GWh
Netherlands,March 2012,Net Electricity Production,Hydro,10.833,GWh
Netherlands,March 2012,Net Electricity Production,Wind,275.151,GWh
Netherlands,March 2012,Net Electricity Production,Solar,10.245,GWh
Netherlands,March 2012,Net Electricity Production,Geothermal,0,GWh
Netherlands,March 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",912.792,GWh
Belgium,February 2012,Net Electricity Production,Nuclear,3794.622,GWh
Belgium,February 2012,Net Electricity Production,Total Combustible Fuels,3995.517,GWh
Belgium,February 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",623.178,GWh
Belgium,February 2012,Net Electricity Production,Oil and Petroleum Products,73.352,GWh
Belgium,February 2012,Net Electricity Production,Natural Gas,2795.743,GWh
Belgium,February 2012,Net Electricity Production,Combustible Renewables,402.812,GWh
Belgium,February 2012,Net Electricity Production,Other Combustible Non-Renewables,100.432,GWh
Belgium,February 2012,Net Electricity Production,Hydro,137.613,GWh
Belgium,February 2012,Net Electricity Production,Wind,205.523,GWh
Belgium,February 2012,Net Electricity Production,Solar,131.798,GWh
Belgium,February 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",877.746,GWh
Luxembourg,February 2012,Net Electricity Production,Nuclear,0,GWh
Luxembourg,February 2012,Net Electricity Production,Total Combustible Fuels,286.742,GWh
Luxembourg,February 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,February 2012,Net Electricity Production,Oil and Petroleum Products,0.056,GWh
Luxembourg,February 2012,Net Electricity Production,Natural Gas,269.358,GWh
Luxembourg,February 2012,Net Electricity Production,Combustible Renewables,10.605,GWh
Luxembourg,February 2012,Net Electricity Production,Other Combustible Non-Renewables,6.722,GWh
Luxembourg,February 2012,Net Electricity Production,Hydro,84.059,GWh
Luxembourg,February 2012,Net Electricity Production,Wind,5.164,GWh
Luxembourg,February 2012,Net Electricity Production,Solar,1.83,GWh
Luxembourg,February 2012,Net Electricity Production,Geothermal,0,GWh
Luxembourg,February 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",101.658,GWh
Netherlands,February 2012,Net Electricity Production,Nuclear,326.913,GWh
Netherlands,February 2012,Net Electricity Production,Total Combustible Fuels,9252.896,GWh
Netherlands,February 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",2419.427,GWh
Netherlands,February 2012,Net Electricity Production,Oil and Petroleum Products,97.379,GWh
Netherlands,February 2012,Net Electricity Production,Natural Gas,5913.124,GWh
Netherlands,February 2012,Net Electricity Production,Combustible Renewables,661.682,GWh
Netherlands,February 2012,Net Electricity Production,Other Combustible Non-Renewables,161.283,GWh
Netherlands,February 2012,Net Electricity Production,Hydro,10.833,GWh
Netherlands,February 2012,Net Electricity Production,Wind,514.447,GWh
Netherlands,February 2012,Net Electricity Production,Solar,10.893,GWh
Netherlands,February 2012,Net Electricity Production,Geothermal,0,GWh
Netherlands,February 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1197.855,GWh
Belgium,January 2012,Net Electricity Production,Nuclear,4422.44,GWh
Belgium,January 2012,Net Electricity Production,Total Combustible Fuels,3043.02,GWh
Belgium,January 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",404.17,GWh
Belgium,January 2012,Net Electricity Production,Oil and Petroleum Products,40.147,GWh
Belgium,January 2012,Net Electricity Production,Natural Gas,2028.97,GWh
Belgium,January 2012,Net Electricity Production,Combustible Renewables,456.033,GWh
Belgium,January 2012,Net Electricity Production,Other Combustible Non-Renewables,113.701,GWh
Belgium,January 2012,Net Electricity Production,Hydro,157.197,GWh
Belgium,January 2012,Net Electricity Production,Wind,303.671,GWh
Belgium,January 2012,Net Electricity Production,Solar,67.207,GWh
Belgium,January 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",984.108,GWh
Luxembourg,January 2012,Net Electricity Production,Nuclear,0,GWh
Luxembourg,January 2012,Net Electricity Production,Total Combustible Fuels,235.43,GWh
Luxembourg,January 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,January 2012,Net Electricity Production,Oil and Petroleum Products,0.046,GWh
Luxembourg,January 2012,Net Electricity Production,Natural Gas,221.157,GWh
Luxembourg,January 2012,Net Electricity Production,Combustible Renewables,8.708,GWh
Luxembourg,January 2012,Net Electricity Production,Other Combustible Non-Renewables,5.52,GWh
Luxembourg,January 2012,Net Electricity Production,Hydro,98.069,GWh
Luxembourg,January 2012,Net Electricity Production,Wind,9.296,GWh
Luxembourg,January 2012,Net Electricity Production,Solar,1.067,GWh
Luxembourg,January 2012,Net Electricity Production,Geothermal,0,GWh
Luxembourg,January 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",117.14,GWh
Netherlands,January 2012,Net Electricity Production,Nuclear,362.903,GWh
Netherlands,January 2012,Net Electricity Production,Total Combustible Fuels,8920.025,GWh
Netherlands,January 2012,Net Electricity Production,"Coal, Peat and Manufactured Gases",1976.888,GWh
Netherlands,January 2012,Net Electricity Production,Oil and Petroleum Products,115.286,GWh
Netherlands,January 2012,Net Electricity Production,Natural Gas,6043.793,GWh
Netherlands,January 2012,Net Electricity Production,Combustible Renewables,630.4,GWh
Netherlands,January 2012,Net Electricity Production,Other Combustible Non-Renewables,153.658,GWh
Netherlands,January 2012,Net Electricity Production,Hydro,6.894,GWh
Netherlands,January 2012,Net Electricity Production,Wind,737.447,GWh
Netherlands,January 2012,Net Electricity Production,Solar,10.926,GWh
Netherlands,January 2012,Net Electricity Production,Geothermal,0,GWh
Netherlands,January 2012,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1385.667,GWh
Belgium,December 2011,Net Electricity Production,Nuclear,3925.654,GWh
Belgium,December 2011,Net Electricity Production,Total Combustible Fuels,2874.097,GWh
Belgium,December 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",390.152,GWh
Belgium,December 2011,Net Electricity Production,Oil and Petroleum Products,21.262,GWh
Belgium,December 2011,Net Electricity Production,Natural Gas,1866.637,GWh
Belgium,December 2011,Net Electricity Production,Combustible Renewables,483.503,GWh
Belgium,December 2011,Net Electricity Production,Other Combustible Non-Renewables,112.543,GWh
Belgium,December 2011,Net Electricity Production,Hydro,145.281,GWh
Belgium,December 2011,Net Electricity Production,Wind,393.525,GWh
Belgium,December 2011,Net Electricity Production,Solar,28.825,GWh
Belgium,December 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1051.134,GWh
Luxembourg,December 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,December 2011,Net Electricity Production,Total Combustible Fuels,279.521,GWh
Luxembourg,December 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,December 2011,Net Electricity Production,Oil and Petroleum Products,0.054,GWh
Luxembourg,December 2011,Net Electricity Production,Natural Gas,262.112,GWh
Luxembourg,December 2011,Net Electricity Production,Combustible Renewables,10.413,GWh
Luxembourg,December 2011,Net Electricity Production,Other Combustible Non-Renewables,6.942,GWh
Luxembourg,December 2011,Net Electricity Production,Hydro,98.241,GWh
Luxembourg,December 2011,Net Electricity Production,Wind,12.81,GWh
Luxembourg,December 2011,Net Electricity Production,Solar,0.636,GWh
Luxembourg,December 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,December 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",122.1,GWh
Netherlands,December 2011,Net Electricity Production,Nuclear,361.631,GWh
Netherlands,December 2011,Net Electricity Production,Total Combustible Fuels,9506.088,GWh
Netherlands,December 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",2351.648,GWh
Netherlands,December 2011,Net Electricity Production,Oil and Petroleum Products,139.53,GWh
Netherlands,December 2011,Net Electricity Production,Natural Gas,6364.131,GWh
Netherlands,December 2011,Net Electricity Production,Combustible Renewables,522.497,GWh
Netherlands,December 2011,Net Electricity Production,Other Combustible Non-Renewables,128.283,GWh
Netherlands,December 2011,Net Electricity Production,Hydro,7,GWh
Netherlands,December 2011,Net Electricity Production,Wind,987.478,GWh
Netherlands,December 2011,Net Electricity Production,Solar,5.491,GWh
Netherlands,December 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,December 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1522.466,GWh
Belgium,November 2011,Net Electricity Production,Nuclear,3735.157,GWh
Belgium,November 2011,Net Electricity Production,Total Combustible Fuels,3087.098,GWh
Belgium,November 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",466.549,GWh
Belgium,November 2011,Net Electricity Production,Oil and Petroleum Products,29.451,GWh
Belgium,November 2011,Net Electricity Production,Natural Gas,1991.256,GWh
Belgium,November 2011,Net Electricity Production,Combustible Renewables,486.582,GWh
Belgium,November 2011,Net Electricity Production,Other Combustible Non-Renewables,113.26,GWh
Belgium,November 2011,Net Electricity Production,Hydro,107.228,GWh
Belgium,November 2011,Net Electricity Production,Wind,175.346,GWh
Belgium,November 2011,Net Electricity Production,Solar,64.035,GWh
Belgium,November 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",833.191,GWh
Luxembourg,November 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,November 2011,Net Electricity Production,Total Combustible Fuels,290.19,GWh
Luxembourg,November 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,November 2011,Net Electricity Production,Oil and Petroleum Products,0.056,GWh
Luxembourg,November 2011,Net Electricity Production,Natural Gas,272.116,GWh
Luxembourg,November 2011,Net Electricity Production,Combustible Renewables,10.81,GWh
Luxembourg,November 2011,Net Electricity Production,Other Combustible Non-Renewables,7.207,GWh
Luxembourg,November 2011,Net Electricity Production,Hydro,82.201,GWh
Luxembourg,November 2011,Net Electricity Production,Wind,3.203,GWh
Luxembourg,November 2011,Net Electricity Production,Solar,0.767,GWh
Luxembourg,November 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,November 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",96.981,GWh
Netherlands,November 2011,Net Electricity Production,Nuclear,347.645,GWh
Netherlands,November 2011,Net Electricity Production,Total Combustible Fuels,9575.674,GWh
Netherlands,November 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",2163.595,GWh
Netherlands,November 2011,Net Electricity Production,Oil and Petroleum Products,132.548,GWh
Netherlands,November 2011,Net Electricity Production,Natural Gas,6648.81,GWh
Netherlands,November 2011,Net Electricity Production,Combustible Renewables,506.391,GWh
Netherlands,November 2011,Net Electricity Production,Other Combustible Non-Renewables,124.328,GWh
Netherlands,November 2011,Net Electricity Production,Hydro,1,GWh
Netherlands,November 2011,Net Electricity Production,Wind,357.463,GWh
Netherlands,November 2011,Net Electricity Production,Solar,4.719,GWh
Netherlands,November 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,November 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",869.573,GWh
Belgium,October 2011,Net Electricity Production,Nuclear,3659.701,GWh
Belgium,October 2011,Net Electricity Production,Total Combustible Fuels,3095.308,GWh
Belgium,October 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",469.427,GWh
Belgium,October 2011,Net Electricity Production,Oil and Petroleum Products,21.437,GWh
Belgium,October 2011,Net Electricity Production,Natural Gas,2074.899,GWh
Belgium,October 2011,Net Electricity Production,Combustible Renewables,429.558,GWh
Belgium,October 2011,Net Electricity Production,Other Combustible Non-Renewables,99.987,GWh
Belgium,October 2011,Net Electricity Production,Hydro,124.481,GWh
Belgium,October 2011,Net Electricity Production,Wind,235.55,GWh
Belgium,October 2011,Net Electricity Production,Solar,113.046,GWh
Belgium,October 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",902.635,GWh
Luxembourg,October 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,October 2011,Net Electricity Production,Total Combustible Fuels,91.751,GWh
Luxembourg,October 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,October 2011,Net Electricity Production,Oil and Petroleum Products,0.018,GWh
Luxembourg,October 2011,Net Electricity Production,Natural Gas,86.037,GWh
Luxembourg,October 2011,Net Electricity Production,Combustible Renewables,3.418,GWh
Luxembourg,October 2011,Net Electricity Production,Other Combustible Non-Renewables,2.279,GWh
Luxembourg,October 2011,Net Electricity Production,Hydro,103.253,GWh
Luxembourg,October 2011,Net Electricity Production,Wind,6.405,GWh
Luxembourg,October 2011,Net Electricity Production,Solar,1.662,GWh
Luxembourg,October 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,October 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",114.738,GWh
Netherlands,October 2011,Net Electricity Production,Nuclear,357.635,GWh
Netherlands,October 2011,Net Electricity Production,Total Combustible Fuels,8900.244,GWh
Netherlands,October 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",2224.687,GWh
Netherlands,October 2011,Net Electricity Production,Oil and Petroleum Products,135.231,GWh
Netherlands,October 2011,Net Electricity Production,Natural Gas,5891.224,GWh
Netherlands,October 2011,Net Electricity Production,Combustible Renewables,521.15,GWh
Netherlands,October 2011,Net Electricity Production,Other Combustible Non-Renewables,127.952,GWh
Netherlands,October 2011,Net Electricity Production,Hydro,2,GWh
Netherlands,October 2011,Net Electricity Production,Wind,509.267,GWh
Netherlands,October 2011,Net Electricity Production,Solar,11.21,GWh
Netherlands,October 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,October 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1043.627,GWh
Belgium,September 2011,Net Electricity Production,Nuclear,3945.062,GWh
Belgium,September 2011,Net Electricity Production,Total Combustible Fuels,2807.066,GWh
Belgium,September 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",404.31,GWh
Belgium,September 2011,Net Electricity Production,Oil and Petroleum Products,23.031,GWh
Belgium,September 2011,Net Electricity Production,Natural Gas,2009.767,GWh
Belgium,September 2011,Net Electricity Production,Combustible Renewables,300.104,GWh
Belgium,September 2011,Net Electricity Production,Other Combustible Non-Renewables,69.854,GWh
Belgium,September 2011,Net Electricity Production,Hydro,119.819,GWh
Belgium,September 2011,Net Electricity Production,Wind,183.048,GWh
Belgium,September 2011,Net Electricity Production,Solar,130.928,GWh
Belgium,September 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",733.899,GWh
Luxembourg,September 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,September 2011,Net Electricity Production,Total Combustible Fuels,37.341,GWh
Luxembourg,September 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,September 2011,Net Electricity Production,Oil and Petroleum Products,0.007,GWh
Luxembourg,September 2011,Net Electricity Production,Natural Gas,35.015,GWh
Luxembourg,September 2011,Net Electricity Production,Combustible Renewables,1.391,GWh
Luxembourg,September 2011,Net Electricity Production,Other Combustible Non-Renewables,0.927,GWh
Luxembourg,September 2011,Net Electricity Production,Hydro,80.197,GWh
Luxembourg,September 2011,Net Electricity Production,Wind,5.338,GWh
Luxembourg,September 2011,Net Electricity Production,Solar,2.475,GWh
Luxembourg,September 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,September 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",89.401,GWh
Netherlands,September 2011,Net Electricity Production,Nuclear,342.65,GWh
Netherlands,September 2011,Net Electricity Production,Total Combustible Fuels,7422.137,GWh
Netherlands,September 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1846.473,GWh
Netherlands,September 2011,Net Electricity Production,Oil and Petroleum Products,76.096,GWh
Netherlands,September 2011,Net Electricity Production,Natural Gas,4830.298,GWh
Netherlands,September 2011,Net Electricity Production,Combustible Renewables,537.341,GWh
Netherlands,September 2011,Net Electricity Production,Other Combustible Non-Renewables,131.927,GWh
Netherlands,September 2011,Net Electricity Production,Hydro,2,GWh
Netherlands,September 2011,Net Electricity Production,Wind,365.172,GWh
Netherlands,September 2011,Net Electricity Production,Solar,10.274,GWh
Netherlands,September 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,September 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",914.787,GWh
Belgium,August 2011,Net Electricity Production,Nuclear,4313.963,GWh
Belgium,August 2011,Net Electricity Production,Total Combustible Fuels,2642.393,GWh
Belgium,August 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",259.71,GWh
Belgium,August 2011,Net Electricity Production,Oil and Petroleum Products,21.453,GWh
Belgium,August 2011,Net Electricity Production,Natural Gas,2013.795,GWh
Belgium,August 2011,Net Electricity Production,Combustible Renewables,281.834,GWh
Belgium,August 2011,Net Electricity Production,Other Combustible Non-Renewables,65.601,GWh
Belgium,August 2011,Net Electricity Production,Hydro,115.252,GWh
Belgium,August 2011,Net Electricity Production,Wind,142.051,GWh
Belgium,August 2011,Net Electricity Production,Solar,141.799,GWh
Belgium,August 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",680.936,GWh
Luxembourg,August 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,August 2011,Net Electricity Production,Total Combustible Fuels,54.411,GWh
Luxembourg,August 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,August 2011,Net Electricity Production,Oil and Petroleum Products,0.011,GWh
Luxembourg,August 2011,Net Electricity Production,Natural Gas,51.022,GWh
Luxembourg,August 2011,Net Electricity Production,Combustible Renewables,2.027,GWh
Luxembourg,August 2011,Net Electricity Production,Other Combustible Non-Renewables,1.351,GWh
Luxembourg,August 2011,Net Electricity Production,Hydro,82.201,GWh
Luxembourg,August 2011,Net Electricity Production,Wind,4.27,GWh
Luxembourg,August 2011,Net Electricity Production,Solar,3.029,GWh
Luxembourg,August 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,August 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",91.527,GWh
Netherlands,August 2011,Net Electricity Production,Nuclear,316.676,GWh
Netherlands,August 2011,Net Electricity Production,Total Combustible Fuels,7460.93,GWh
Netherlands,August 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1553.004,GWh
Netherlands,August 2011,Net Electricity Production,Oil and Petroleum Products,89.155,GWh
Netherlands,August 2011,Net Electricity Production,Natural Gas,5093.583,GWh
Netherlands,August 2011,Net Electricity Production,Combustible Renewables,582.239,GWh
Netherlands,August 2011,Net Electricity Production,Other Combustible Non-Renewables,142.95,GWh
Netherlands,August 2011,Net Electricity Production,Hydro,4,GWh
Netherlands,August 2011,Net Electricity Production,Wind,226.795,GWh
Netherlands,August 2011,Net Electricity Production,Solar,8.566,GWh
Netherlands,August 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,August 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",821.6,GWh
Belgium,July 2011,Net Electricity Production,Nuclear,3771.796,GWh
Belgium,July 2011,Net Electricity Production,Total Combustible Fuels,2895.716,GWh
Belgium,July 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",373.562,GWh
Belgium,July 2011,Net Electricity Production,Oil and Petroleum Products,21.735,GWh
Belgium,July 2011,Net Electricity Production,Natural Gas,1982.807,GWh
Belgium,July 2011,Net Electricity Production,Combustible Renewables,419.88,GWh
Belgium,July 2011,Net Electricity Production,Other Combustible Non-Renewables,97.734,GWh
Belgium,July 2011,Net Electricity Production,Hydro,111.941,GWh
Belgium,July 2011,Net Electricity Production,Wind,137.909,GWh
Belgium,July 2011,Net Electricity Production,Solar,134.682,GWh
Belgium,July 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",804.412,GWh
Luxembourg,July 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,July 2011,Net Electricity Production,Total Combustible Fuels,227.244,GWh
Luxembourg,July 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,July 2011,Net Electricity Production,Oil and Petroleum Products,0.044,GWh
Luxembourg,July 2011,Net Electricity Production,Natural Gas,213.091,GWh
Luxembourg,July 2011,Net Electricity Production,Combustible Renewables,8.465,GWh
Luxembourg,July 2011,Net Electricity Production,Other Combustible Non-Renewables,5.644,GWh
Luxembourg,July 2011,Net Electricity Production,Hydro,49.12,GWh
Luxembourg,July 2011,Net Electricity Production,Wind,4.27,GWh
Luxembourg,July 2011,Net Electricity Production,Solar,3.302,GWh
Luxembourg,July 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,July 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",65.157,GWh
Netherlands,July 2011,Net Electricity Production,Nuclear,352.64,GWh
Netherlands,July 2011,Net Electricity Production,Total Combustible Fuels,7124.342,GWh
Netherlands,July 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1701.062,GWh
Netherlands,July 2011,Net Electricity Production,Oil and Petroleum Products,85.255,GWh
Netherlands,July 2011,Net Electricity Production,Natural Gas,4633.314,GWh
Netherlands,July 2011,Net Electricity Production,Combustible Renewables,565.797,GWh
Netherlands,July 2011,Net Electricity Production,Other Combustible Non-Renewables,138.914,GWh
Netherlands,July 2011,Net Electricity Production,Hydro,2,GWh
Netherlands,July 2011,Net Electricity Production,Wind,325.499,GWh
Netherlands,July 2011,Net Electricity Production,Solar,9.348,GWh
Netherlands,July 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,July 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",902.644,GWh
Belgium,June 2011,Net Electricity Production,Nuclear,3760.85,GWh
Belgium,June 2011,Net Electricity Production,Total Combustible Fuels,2781.752,GWh
Belgium,June 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",452.042,GWh
Belgium,June 2011,Net Electricity Production,Oil and Petroleum Products,21.116,GWh
Belgium,June 2011,Net Electricity Production,Natural Gas,1865.192,GWh
Belgium,June 2011,Net Electricity Production,Combustible Renewables,359.681,GWh
Belgium,June 2011,Net Electricity Production,Other Combustible Non-Renewables,83.722,GWh
Belgium,June 2011,Net Electricity Production,Hydro,60.121,GWh
Belgium,June 2011,Net Electricity Production,Wind,165.189,GWh
Belgium,June 2011,Net Electricity Production,Solar,139.794,GWh
Belgium,June 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",724.785,GWh
Luxembourg,June 2011,Net Electricity Production,Nuclear,0,GWh
Luxembourg,June 2011,Net Electricity Production,Total Combustible Fuels,256.05,GWh
Luxembourg,June 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,June 2011,Net Electricity Production,Oil and Petroleum Products,0.05,GWh
Luxembourg,June 2011,Net Electricity Production,Natural Gas,240.103,GWh
Luxembourg,June 2011,Net Electricity Production,Combustible Renewables,9.538,GWh
Luxembourg,June 2011,Net Electricity Production,Other Combustible Non-Renewables,6.359,GWh
Luxembourg,June 2011,Net Electricity Production,Hydro,2.005,GWh
Luxembourg,June 2011,Net Electricity Production,Wind,5.338,GWh
Luxembourg,June 2011,Net Electricity Production,Solar,3.247,GWh
Luxembourg,June 2011,Net Electricity Production,Geothermal,0,GWh
Luxembourg,June 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",20.128,GWh
Netherlands,June 2011,Net Electricity Production,Nuclear,336.656,GWh
Netherlands,June 2011,Net Electricity Production,Total Combustible Fuels,7155.815,GWh
Netherlands,June 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",1743.419,GWh
Netherlands,June 2011,Net Electricity Production,Oil and Petroleum Products,87.107,GWh
Netherlands,June 2011,Net Electricity Production,Natural Gas,4640.114,GWh
Netherlands,June 2011,Net Electricity Production,Combustible Renewables,550.112,GWh
Netherlands,June 2011,Net Electricity Production,Other Combustible Non-Renewables,135.063,GWh
Netherlands,June 2011,Net Electricity Production,Hydro,2,GWh
Netherlands,June 2011,Net Electricity Production,Wind,373.834,GWh
Netherlands,June 2011,Net Electricity Production,Solar,14.724,GWh
Netherlands,June 2011,Net Electricity Production,Geothermal,0,GWh
Netherlands,June 2011,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",940.67,GWh
Belgium,May 2011,Net Electricity Production,Nuclear,3735.62,GWh
Belgium,May 2011,Net Electricity Production,Total Combustible Fuels,3277.064,GWh
Belgium,May 2011,Net Electricity Production,"Coal, Peat and Manufactured Gases",424.947,GWh
