Country,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Industry,Scale,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Telecommunications,Units,48.88964104,57.29002418,64.57532023,62.07632532,58.0447928,37.81799913,44.88396755,42.90825106,36.45419765,33.07913547,23.04745333,21.00205599,17.40649979,14.80509745,15.14242617,15.78465394,12.51278349,14.12455978,14.67282717,11.9810147,14.50600738,14.24837836,13.45245349,12.51760288
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities","Textiles, textile products, leather and footwear",Units,22.54957018,26.05234152,26.71168264,27.6793837,27.81497888,25.70694087,26.60551621,26.28335723,49.20826609,45.32771837,29.08832919,43.89689744,59.77203225,31.45850253,33.16794305,39.64348206,40.0681558,44.65113405,43.4769527,31.42937245,39.7534237,39.4719447,44.31480339,43.61325987
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Warehousing and support activities for transportation,Units,63.0309342,70.36974812,75.04045597,72.27560542,70.90619118,72.03285924,82.02414909,78.93836105,62.96330402,58.7317834,41.85863469,40.27035477,34.36816542,34.17165231,35.05929664,43.26045197,37.84776405,42.77359359,40.26593114,38.5769521,31.53153153,31.8098331,29.97061765,28.00376962
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities","Water supply; sewerage, waste management and remediation activities",Units,27.59618476,32.11462451,33.72121949,32.73275013,31.68227207,51.33776993,51.80516984,52.9062007,42.79052757,37.06901685,26.01415593,22.68716915,19.04047828,22.57496845,23.78877658,24.68234379,21.0104361,24.13975036,23.10549349,16.99692936,26.5855109,26.75306401,26.44288725,24.94232987
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Water transport,Units,2157.115568,2130.826638,2771.001037,2899.717311,2909.675311,3350.738026,3373.062586,3983.811095,3218.667308,2402.164305,2241.470672,2296.187301,2257.016096,1654.927215,1940.587793,2015.690358,1765.379159,1746.005203,2467.731434,2297.986682,2736.259391,3036.240542,2982.547434,2602.361737
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Wholesale and retail trade; repair of motor vehicles,Units,45.22220447,51.05892488,52.63157895,51.07975032,50.46656884,47.40878775,47.74598999,46.79125344,36.96545181,33.10114559,34.57852607,32.33874502,26.33151152,24.33875675,24.40707687,22.29824839,19.49405591,21.91343161,20.99029695,18.32825998,26.52148812,24.05371191,23.71712354,21.89081589
Belgium,BE,BEL,CO2 emissions intensities,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNI,CO2 Emissions Intensities,"Environment, Climate Change, Economic Activity, CO2 Emissions Intensities",Wood and products of wood and cork,Units,8.83891953,7.711977919,7.81148288,8.368200837,10.71149013,14.42559888,18.50937808,18.40208557,15.01726986,14.05090138,15.80371253,18.36369787,7.49048905,9.569767679,9.693053312,23.1878457,14.29592566,22.27338706,21.7509516,18.78110621,20.86799583,19.67884131,19.24998172,17.20610119
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Accomodation and food services,Units,135.4416607,156.4737265,172.8653272,172.4322982,161.6098718,165.703059,173.6115044,158.4274099,131.9919598,115.1626625,99.99987035,91.04270077,78.36725197,66.93407521,73.71207033,73.37649836,59.236894,62.97931286,61.36157905,55.57348153,71.33420575,68.56293316,62.64040669,57.14835955
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Administrative and support services,Units,108.8025821,115.3385623,125.0113085,121.3537497,114.0454972,131.5171051,143.9436635,138.7309677,118.7481781,99.27756668,97.95274259,86.57054983,73.62120244,69.56309596,77.78233293,60.06228903,48.5461291,52.39409636,49.89820032,44.02856879,57.81881656,57.03184099,52.25705627,49.55814082
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Agriculture, hunting, forestry",Units,505.3659286,571.5436114,562.0404124,535.5198122,546.8074914,557.9681042,539.8324471,458.8798324,455.2293728,398.7407485,412.0941316,380.5115775,309.1562558,283.9295562,306.6291471,285.5370763,240.7131232,236.7925649,241.8229547,219.6232459,262.6060224,276.0722883,259.5219466,257.510553
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Air transport,Units,702.0917575,761.0628587,858.6391658,872.4401576,830.8359834,897.1623041,888.1576393,1245.148359,1036.304711,932.8484623,877.5032292,786.1783107,749.5092554,649.7688853,790.3434976,817.5558123,785.7069097,784.2033822,698.1928125,702.3596357,835.4151997,892.8012588,865.6277341,821.9556844
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Arts, entertainment and recreation",Units,112.5579609,127.216996,126.763271,126.1842532,124.7925933,136.4503723,152.5408368,141.6834926,120.0666256,102.0618177,95.04775434,88.31484677,75.85609342,60.7458989,66.66490158,61.76528114,50.61791725,51.81903055,49.71832871,44.00770258,55.84771508,52.09872183,49.52714264,45.33928717
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Basic metals,Units,1135.070914,1220.193369,1331.272972,1428.663255,1522.02937,1489.903093,1721.999053,1125.589742,1017.729132,689.8775248,570.1111652,437.9580099,347.2413132,406.1712349,280.6855234,335.3960144,236.7577879,224.0803087,279.5310981,269.9011527,363.4220986,399.1387185,340.9322015,314.7919718
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Chemicals and pharmaceutical products,Units,274.6843039,284.667943,302.9454872,307.5203823,305.0419032,344.1973452,342.2122953,313.8785761,257.1795892,222.2101242,236.1415298,234.7211116,205.4305888,169.4324371,272.846385,227.5105302,191.8621299,206.3734614,205.4965106,204.8662618,237.2103659,226.0994706,188.4844972,173.4867934
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Coke and refined petroleum products,Units,732.931022,763.9387566,796.5221872,903.1059814,803.6053276,609.3162164,629.0136374,662.865706,580.5501973,417.7178324,301.3082789,269.6398839,243.570434,182.6478279,273.736674,218.0465737,162.4963512,151.9524927,158.1649893,162.9161933,245.2605704,277.902186,242.6526252,202.8307524
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers","Computer, electronic and optical products",Units,91.43748905,89.56881413,88.86695842,102.5678131,95.3055358,118.9235001,130.1864622,117.1406386,94.42096254,83.44997777,68.90576224,68.24024981,59.58082872,49.94128303,54.61892111,57.12319616,47.3252343,49.95571121,46.80608769,42.06130382,55.6963407,54.45943192,47.32978032,45.34565198
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Construction,Units,167.4849281,173.0433678,189.923422,188.1184343,177.8523418,195.7046717,215.746181,189.1864604,153.0645709,128.856697,109.0162796,105.9685872,88.86217289,85.05394567,86.01790657,86.50680368,75.29021816,81.88402856,79.8053509,75.81198488,85.02769722,85.47607815,77.14760434,72.71975545
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Education,Units,47.64907051,55.13723074,58.62441396,59.03622286,56.62399337,57.93900298,75.20195837,73.96691371,67.64390164,57.10795257,56.77200939,53.63658599,44.64649583,35.1695151,39.05714563,28.1317159,22.33978438,23.01351631,22.98516851,19.28171842,26.18110099,24.51805211,22.69241239,21.16896036
Belgium,BE,BEL,CO2 emissions multipliers,Metric Tons of CO2 Emissions per $1million USD of output,"OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio; OECD (2021), Trade in embodied CO₂ (TeCO2) Database, https://www.oecd.org/sti/ind/carbondioxideemissionsembodiedininternationaltrade.htm; Organisation for Economic Co-operation and Development (OECD). 2021. Input-Output Tables (IOTs) (https://oe.cd/i-o); Access Date: 04-03-2022",ECNM,CO2 Emissions Multipliers,"Environment, Climate Change, Economic Activity, CO2 Emissions Multipliers",Electrical equipment,Units,151.4656207,153.636334,176.932877,197.786947,201.1089638,153.8097016,173.0785983,144.4968975,119.7063812,98.12478668,70.00046493,71.97331954,58.61846472,45.96034814,51.0972835,67.41797832,58.44526883,62.52101745,60.90318192,54.49010607,69.79364685,71.18400208,64.6765582,64.63223872
